,Match,Date,Versus,Ground,How Dismissed,Runs,B/F,S/R,Aggr,Avg,S/R.1,B/F.1,Out Count
0,316,23-06-2007,Ireland,Civil Service Cricket Club,did not bat,-,-,-,0,,70.8,0,0
