,Match,Date,Versus,Ground,How Dismissed,Runs,B/F,S/R,Aggr,Avg,S/R.1,B/F.1,Out Count
0,230,16-07-2004,United Arab Emirates,Rangiri Dambulla International Stadium,b Rizwan Latif,104,93,111.83,104,104.0,69.56,93,1
