,Match,Date,Versus,Ground,How Dismissed,Runs,B/F,S/R,Aggr,Avg,S/R.1,B/F.1,Out Count
0,246,10-01-2005,ICC World XI,Melbourne Cricket Ground,not out,75*,71,105.63,75,inf,69.81,71,0
